delivery_id,delivery_partner,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_cost,sla_expected_hours,delivery_rating,effective_speed_kmph,weather_factor,base_travel_time_hours,actual_delivery_time_hours,delay_hours,sla_breach_flag,cost_per_km,weight_cost_ratio,delay_bucket,sla_breach,cost_leakage_flag,
DEL12113,delhivery,van,same day,north,cold,80.3,21.26,565.28,5,5,45,0.8,2.23,3.23,0,0,7.04,26.59,On Time,On Time,0,
DEL12114,ecom express,ev van,same day,south,hot,30.4,28.78,338.34,4,5,40,0.8,0.95,1.95,0,0,11.13,11.76,On Time,On Time,1,
DEL12115,blue dart,scooter,same day,west,rainy,272.3,43.87,1593.11,6,2,40,0.75,9.08,12.92,6.92,1,5.85,36.31,SLA Breach,Breach,0,
DEL12116,shadowfax,scooter,two day,north,stormy,83.2,29.03,503.09,17,4,40,0.8,2.6,3.5,0,0,6.05,17.33,On Time,On Time,0,
DEL12117,shadowfax,ev van,two day,central,hot,296.7,26.44,1562.82,18,5,40,0.8,9.27,12.01,0,0,5.27,59.11,On Time,On Time,0,
DEL12118,ekart,ev bike,express,south,rainy,257.6,22.7,1406.1,10,5,30,0.75,11.45,15.19,5.19,1,5.46,61.94,SLA Breach,Breach,0,
DEL12119,amazon logistics,scooter,express,east,foggy,198.9,27.41,1126.73,10,2,40,0.65,7.65,12.06,2.06,1,5.66,41.11,SLA Risk,Breach,0,
DEL12120,delhivery,scooter,same day,west,foggy,266.8,29.4,1522.2,6,2,40,0.65,10.26,14.8,8.8,1,5.71,51.78,SLA Breach,Breach,0,
DEL12121,amazon logistics,ev van,two day,south,foggy,244.7,48.39,1368.67,18,5,40,0.65,9.41,14.11,0,0,5.59,28.28,On Time,On Time,0,
DEL12122,xpressbees,scooter,standard,east,stormy,197.2,23.56,1056.68,18,3,40,0.8,6.16,8.36,0,0,5.36,44.85,On Time,On Time,0,
DEL12123,shadowfax,ev bike,two day,central,rainy,175.8,8.79,905.37,18,3,30,0.75,7.81,11.82,0,0,5.15,103,On Time,On Time,0,
DEL12124,amazon logistics,van,express,central,rainy,221.9,20.71,1221.63,10,2,45,0.75,6.57,10.49,0.49,1,5.51,58.99,Operational Variance,Breach,0,
DEL12125,dhl,scooter,express,south,cold,57.7,32.55,436.15,9,3,40,0.8,1.8,2.28,0,0,7.56,13.4,On Time,On Time,0,
DEL12126,ekart,van,express,central,rainy,198.5,15.15,1087.95,10,2,45,0.75,5.88,9.42,0,0,5.48,71.81,On Time,On Time,0,
DEL12127,blue dart,ev bike,same day,north,foggy,18.3,39.29,309.37,4,5,30,0.65,0.94,3.13,0,0,16.91,7.87,On Time,On Time,1,
DEL12128,ecom express,ev bike,express,central,hot,262.2,44.67,1495.01,10,3,30,0.8,10.93,13.02,3.02,1,5.7,33.47,SLA Breach,Breach,0,
DEL12129,dhl,bike,two day,east,foggy,211.4,30.08,1147.24,18,5,35,0.65,9.29,13.77,0,0,5.43,38.14,On Time,On Time,0,
DEL12130,amazon logistics,ev van,express,south,foggy,38.1,47,381.5,8,1,40,0.65,1.47,4.09,0,0,10.01,8.12,On Time,On Time,1,
DEL12131,ekart,scooter,express,north,clear,289.1,5.45,1511.85,10,3,40,1,7.23,9.87,0,0,5.23,277.4,On Time,On Time,0,
DEL12132,ecom express,truck,standard,west,foggy,288.1,19.32,1498.46,18,4,38,0.65,11.66,16.05,0,0,5.2,77.56,On Time,On Time,0,
DEL12133,amazon logistics,scooter,same day,north,clear,170.2,4.53,964.59,6,3,40,1,4.26,6.71,0.71,1,5.67,212.93,Operational Variance,Breach,0,
DEL12134,ekart,scooter,two day,west,clear,3.6,29.38,103.14,16,3,40,1,0.09,0.31,0,0,28.65,3.51,On Time,On Time,1,
DEL12135,fedex,ev van,same day,north,foggy,259.9,35.98,1507.44,6,3,40,0.65,10,14.5,8.5,1,5.8,41.9,SLA Breach,Breach,0,
DEL12136,amazon logistics,ev bike,two day,east,stormy,270.2,7.13,1372.39,18,1,30,0.8,11.26,13.72,0,0,5.08,192.48,On Time,On Time,0,
DEL12137,ekart,ev van,express,east,clear,42.4,2.09,268.27,8,2,40,1,1.06,1.65,0,0,6.33,128.36,On Time,On Time,0,
DEL12138,delhivery,bike,same day,central,clear,144.6,48.3,967.9,5,5,35,1,4.13,4.92,0,0,6.69,20.04,On Time,On Time,0,
DEL12139,ekart,scooter,two day,east,stormy,279.6,42.8,1526.4,18,3,40,0.8,8.74,11.01,0,0,5.46,35.66,On Time,On Time,0,
DEL12140,shadowfax,bike,same day,south,stormy,253.3,9.63,1395.39,6,2,35,0.8,9.05,11.84,5.84,1,5.51,144.9,SLA Breach,Breach,0,
DEL12141,blue dart,van,standard,west,rainy,286.4,21.01,1495.03,18,5,45,0.75,8.49,12.64,0,0,5.22,71.16,On Time,On Time,0,
DEL12142,dhl,van,two day,central,clear,213.8,3.02,1078.06,18,3,45,1,4.75,7.2,0,0,5.04,356.97,On Time,On Time,0,
DEL12143,ecom express,ev van,standard,east,hot,77.1,15.42,431.76,17,5,40,0.8,2.41,2.48,0,0,5.6,28,On Time,On Time,0,
DEL12144,delhivery,scooter,standard,west,cold,213.8,11.03,1102.09,18,5,40,0.8,6.68,9.6,0,0,5.15,99.92,On Time,On Time,0,
DEL12145,delhivery,truck,standard,central,stormy,130.1,22.79,718.87,17,3,38,0.8,4.28,4.56,0,0,5.53,31.54,On Time,On Time,0,
DEL12146,dhl,ev van,same day,east,rainy,211.9,7.79,1182.87,6,2,40,0.75,7.06,11.37,5.37,1,5.58,151.84,SLA Breach,Breach,0,
DEL12147,delhivery,bike,two day,central,foggy,143,49.52,863.86,17,4,35,0.65,6.29,9,0,0,6.04,17.44,On Time,On Time,0,
DEL12148,delhivery,van,same day,central,cold,255.9,5.74,1396.72,6,2,45,0.8,7.11,9.36,3.36,1,5.46,243.33,SLA Breach,Breach,0,
DEL12149,blue dart,van,express,north,rainy,184.2,36.39,1080.17,10,2,45,0.75,5.46,9.35,0,0,5.86,29.68,On Time,On Time,0,
DEL12150,delhivery,bike,express,east,clear,114.3,15.6,668.3,9,4,35,1,3.27,4.24,0,0,5.85,42.84,On Time,On Time,0,
DEL12151,amazon logistics,van,same day,north,hot,80.9,44.39,637.67,5,4,45,0.8,2.25,2.93,0,0,7.88,14.37,On Time,On Time,0,
DEL12152,blue dart,scooter,standard,west,stormy,217.9,2.93,1098.29,18,4,40,0.8,6.81,9.22,0,0,5.04,374.84,On Time,On Time,0,
DEL12153,fedex,scooter,standard,west,cold,263.5,41.15,1440.95,18,5,40,0.8,8.23,11.08,0,0,5.47,35.02,On Time,On Time,0,
DEL12154,xpressbees,scooter,express,north,foggy,282.3,12.51,1499.03,10,1,40,0.65,10.86,15.17,5.17,1,5.31,119.83,SLA Breach,Breach,0,
DEL12155,shadowfax,truck,express,north,hot,270.4,43.32,1531.96,10,2,38,0.8,8.89,11.33,1.33,1,5.67,35.36,SLA Risk,Breach,0,
DEL12156,shadowfax,van,same day,west,foggy,9.1,26.9,226.2,4,4,45,0.65,0.31,2.57,0,0,24.86,8.41,On Time,On Time,1,
DEL12157,dhl,ev bike,same day,south,hot,182.9,3.26,1024.28,6,5,30,0.8,7.62,9.95,3.95,1,5.6,314.2,SLA Breach,Breach,0,
DEL12158,amazon logistics,van,standard,north,hot,215.8,6.84,1099.52,18,5,45,0.8,5.99,8.24,0,0,5.1,160.75,On Time,On Time,0,
DEL12159,delhivery,ev bike,standard,north,rainy,66.1,36.74,440.72,17,5,30,0.75,2.94,5.29,0,0,6.67,12,On Time,On Time,0,
DEL12160,delhivery,truck,standard,central,cold,92.9,25.03,539.59,17,4,38,0.8,3.06,3.84,0,0,5.81,21.56,On Time,On Time,0,
DEL12161,amazon logistics,van,express,east,foggy,217.1,44.32,1268.46,10,3,45,0.65,7.42,11.86,1.86,1,5.84,28.62,SLA Risk,Breach,0,
DEL12162,delhivery,ev bike,same day,west,foggy,280.4,20.68,1564.04,6,2,30,0.65,14.38,18.99,12.99,1,5.58,75.63,SLA Breach,Breach,0,
DEL12163,blue dart,ev bike,express,east,clear,59.6,47.42,490.26,9,2,30,1,1.99,2.82,0,0,8.23,10.34,On Time,On Time,0,
DEL12164,blue dart,truck,standard,central,rainy,224,13.43,1160.29,18,3,38,0.75,7.86,12.28,0,0,5.18,86.4,On Time,On Time,0,
DEL12165,delhivery,truck,standard,central,clear,128.3,16.11,689.83,17,3,38,1,3.38,4.07,0,0,5.38,42.82,On Time,On Time,0,
DEL12166,blue dart,ev bike,same day,central,cold,93.9,25.47,645.91,5,3,30,0.8,3.91,4.25,0,0,6.88,25.36,On Time,On Time,0,
DEL12167,shadowfax,ev bike,express,west,foggy,89,11.98,530.94,9,3,30,0.65,4.56,6.82,0,0,5.97,44.32,On Time,On Time,0,
DEL12168,shadowfax,ev bike,two day,north,clear,247.2,16.15,1284.45,18,5,30,1,8.24,10.82,0,0,5.2,79.53,On Time,On Time,0,
DEL12169,delhivery,bike,same day,east,rainy,18.4,14.53,235.59,4,4,35,0.75,0.7,2.72,0,0,12.8,16.21,On Time,On Time,1,
DEL12170,ecom express,scooter,express,north,stormy,224.8,48.46,1319.38,10,2,40,0.8,7.03,9.23,0,0,5.87,27.23,On Time,On Time,0,
DEL12171,delhivery,van,standard,east,stormy,78.9,38.08,508.74,17,3,45,0.8,2.19,2.39,0,0,6.45,13.36,On Time,On Time,0,
DEL12172,xpressbees,truck,same day,east,stormy,95.6,5.75,595.25,5,2,38,0.8,3.14,3.59,0,0,6.23,103.52,On Time,On Time,0,
DEL12173,amazon logistics,van,express,east,cold,214,6.33,1138.99,10,5,45,0.8,5.94,8.3,0,0,5.32,179.94,On Time,On Time,0,
DEL12174,fedex,ev bike,same day,central,cold,147.6,40.38,959.14,5,4,30,0.8,6.15,7.09,2.09,1,6.5,23.75,SLA Risk,Breach,0,
DEL12175,fedex,van,express,south,foggy,18.3,28.1,225.8,8,3,45,0.65,0.63,3.33,0,0,12.34,8.04,On Time,On Time,1,
DEL12176,delhivery,truck,standard,central,hot,237.5,10.39,1218.67,18,3,38,0.8,7.81,10.05,0,0,5.13,117.29,On Time,On Time,0,
DEL12177,ekart,ev bike,two day,west,clear,137,23.22,754.66,17,4,30,1,4.57,4.96,0,0,5.51,32.5,On Time,On Time,0,
DEL12178,amazon logistics,van,standard,east,clear,118.6,48.13,737.39,17,5,45,1,2.64,3.17,0,0,6.22,15.32,On Time,On Time,0,
DEL12179,dhl,truck,same day,east,rainy,166.6,37.41,1045.23,6,4,38,0.75,5.85,9.43,3.43,1,6.27,27.94,SLA Breach,Breach,0,
DEL12180,delhivery,ev bike,standard,south,foggy,202.3,32.44,1108.82,18,4,30,0.65,10.37,15.14,0,0,5.48,34.18,On Time,On Time,0,
DEL12181,xpressbees,van,two day,west,foggy,284.2,38.11,1535.33,18,5,45,0.65,9.72,14.37,0,0,5.4,40.29,On Time,On Time,0,
DEL12182,xpressbees,ev van,express,west,cold,20.3,47.43,293.79,8,5,40,0.8,0.63,1.19,0,0,14.47,6.19,On Time,On Time,1,
DEL12183,delhivery,truck,same day,north,foggy,202.6,29.66,1201.98,6,2,38,0.65,8.2,13.16,7.16,1,5.93,40.53,SLA Breach,Breach,0,
DEL12184,delhivery,ev bike,standard,central,foggy,47.1,36.6,345.3,16,5,30,0.65,2.42,5.18,0,0,7.33,9.43,On Time,On Time,0,
DEL12185,blue dart,ev bike,two day,north,stormy,3.6,23.96,95.6674,16,5,30,0.8,0.15,0.31,0,0,26.57,3.99,On Time,On Time,1,
DEL12186,delhivery,ev bike,standard,north,clear,248.6,39.51,1361.53,18,3,30,1,8.29,10.41,0,0,5.48,34.46,On Time,On Time,0,
DEL12187,shadowfax,ev bike,standard,east,cold,285.9,32.75,1527.75,18,3,30,0.8,11.91,13.99,0,0,5.34,46.65,On Time,On Time,0,
DEL12188,blue dart,truck,express,north,rainy,92.7,22.2,580.1,9,3,38,0.75,3.25,4.84,0,0,6.26,26.13,On Time,On Time,0,
DEL12189,shadowfax,ev bike,same day,west,cold,138.6,47.54,935.62,5,3,30,0.8,5.78,6.47,1.47,1,6.75,19.68,SLA Risk,Breach,0,
DEL12190,blue dart,van,express,south,hot,176.9,15.3,980.4,10,3,45,0.8,4.91,7.17,0,0,5.54,64.08,On Time,On Time,0,
DEL12191,ecom express,ev van,express,south,stormy,181.4,46.09,1095.27,10,2,40,0.8,5.67,8,0,0,6.04,23.76,On Time,On Time,0,
DEL12192,xpressbees,truck,standard,east,cold,250.3,10.14,1281.92,18,3,38,0.8,8.23,11.12,0,0,5.12,126.42,On Time,On Time,0,
DEL12193,dhl,ev bike,same day,central,clear,103.8,40.36,740.08,5,4,30,1,3.46,3.65,0,0,7.13,18.34,On Time,On Time,0,
DEL12194,dhl,scooter,express,north,hot,183,26.92,1045.76,10,1,40,0.8,5.72,8.6,0,0,5.71,38.85,On Time,On Time,0,
DEL12195,delhivery,scooter,two day,central,rainy,27.1,29.09,222.77,16,5,40,0.75,0.9,2.9,0,0,8.22,7.66,On Time,On Time,0,
DEL12196,delhivery,truck,express,west,cold,246.8,12.21,1320.63,10,2,38,0.8,8.12,10.66,0.66,1,5.35,108.16,Operational Variance,Breach,0,
DEL12197,fedex,ev van,same day,east,rainy,199.4,23.35,1167.05,6,2,40,0.75,6.65,10.88,4.88,1,5.85,49.98,SLA Breach,Breach,0,
DEL12198,delhivery,ev bike,express,central,foggy,180.4,22.33,1018.99,10,3,30,0.65,9.25,13.34,3.34,1,5.65,45.63,SLA Breach,Breach,0,
DEL12199,shadowfax,scooter,standard,west,hot,18.2,42.24,217.72,16,5,40,0.8,0.57,0.6,0,0,11.96,5.15,On Time,On Time,1,
DEL12200,dhl,ev van,same day,central,foggy,16,36.53,289.59,4,5,40,0.65,0.62,2.71,0,0,18.1,7.93,On Time,On Time,1,
DEL12201,blue dart,truck,same day,east,cold,26.2,26.3,309.9,4,4,38,0.8,0.86,1.83,0,0,11.83,11.78,On Time,On Time,1,
DEL12202,fedex,truck,two day,east,foggy,70.2,41.93,476.79,17,5,38,0.65,2.84,5.8,0,0,6.79,11.37,On Time,On Time,0,
DEL12203,fedex,ev van,same day,south,stormy,129,35.59,851.77,5,4,40,0.8,4.03,4.87,0,0,6.6,23.93,On Time,On Time,0,
DEL12204,xpressbees,ev bike,same day,south,rainy,131.7,49.06,905.68,5,4,30,0.75,5.85,7.92,2.92,1,6.88,18.46,SLA Risk,Breach,0,
DEL12205,blue dart,scooter,standard,north,cold,47.8,10.72,271.16,16,4,40,0.8,1.49,1.62,0,0,5.67,25.29,On Time,On Time,0,
DEL12206,fedex,bike,two day,south,clear,133.7,17.99,722.47,17,5,35,1,3.82,4.52,0,0,5.4,40.16,On Time,On Time,0,
DEL12207,amazon logistics,scooter,standard,central,rainy,155.3,31.26,870.28,18,5,40,0.75,5.18,8.89,0,0,5.6,27.84,On Time,On Time,0,
DEL12208,ekart,scooter,same day,south,hot,30.9,45.41,390.73,4,4,40,0.8,0.97,1.34,0,0,12.64,8.6,On Time,On Time,1,
DEL12209,amazon logistics,scooter,same day,east,hot,38.1,35.01,395.53,4,4,40,0.8,1.19,1.76,0,0,10.38,11.3,On Time,On Time,1,
DEL12210,xpressbees,truck,two day,south,rainy,223.4,28.46,1202.38,18,4,38,0.75,7.84,12.29,0,0,5.38,42.25,On Time,On Time,0,
DEL12211,dhl,ev van,express,central,rainy,297.1,14.74,1590.22,10,3,40,0.75,9.9,14.2,4.2,1,5.35,107.88,SLA Breach,Breach,0,
DEL12212,amazon logistics,truck,express,east,rainy,56.6,35.22,438.66,9,3,38,0.75,1.99,4.35,0,0,7.75,12.45,On Time,On Time,0,
DEL12213,ecom express,van,standard,south,stormy,139.7,34.16,800.98,17,5,45,0.8,3.88,4.15,0,0,5.73,23.45,On Time,On Time,0,
DEL12214,ekart,scooter,express,central,foggy,57.1,42.85,464.05,9,3,40,0.65,2.2,4.32,0,0,8.13,10.83,On Time,On Time,0,
DEL12215,ecom express,ev bike,two day,north,clear,18.7,22.34,160.52,16,4,30,1,0.62,1.19,0,0,8.58,7.19,On Time,On Time,1,
DEL12216,delhivery,truck,standard,north,foggy,54.9,6.25,293.25,17,4,38,0.65,2.22,4.88,0,0,5.34,46.92,On Time,On Time,0,
DEL12217,blue dart,bike,two day,north,stormy,108.6,6.86,563.58,17,4,35,0.8,3.88,4.86,0,0,5.19,82.15,On Time,On Time,0,
DEL12218,delhivery,van,standard,north,foggy,164.9,40.42,945.76,18,3,45,0.65,5.64,9.97,0,0,5.74,23.4,On Time,On Time,0,
DEL12219,dhl,scooter,express,north,cold,157.6,5.74,855.22,10,2,40,0.8,4.93,7.1,0,0,5.43,148.99,On Time,On Time,0,
DEL12220,ecom express,van,express,west,stormy,135.7,28.03,812.59,9,3,45,0.8,3.77,3.88,0,0,5.99,28.99,On Time,On Time,0,
DEL12221,shadowfax,bike,two day,west,rainy,108.5,21.65,607.45,17,3,35,0.75,4.13,5.76,0,0,5.6,28.06,On Time,On Time,0,
DEL12222,shadowfax,scooter,same day,north,stormy,115.5,15.49,723.97,5,3,40,0.8,3.61,4,0,0,6.27,46.74,On Time,On Time,0,
DEL12223,delhivery,ev bike,two day,north,cold,3.6,41.17,132.01,16,3,30,0.8,0.15,0.57,0,0,36.67,3.21,On Time,On Time,1,
DEL12224,fedex,scooter,two day,central,cold,67.8,4.93,353.79,17,5,40,0.8,2.12,2.62,0,0,5.22,71.76,On Time,On Time,0,
DEL12225,dhl,bike,same day,central,clear,53.1,28.58,451.24,5,3,35,1,1.52,2.31,0,0,8.5,15.79,On Time,On Time,1,
DEL12226,fedex,scooter,same day,west,rainy,175.2,18.84,1032.52,6,3,40,0.75,5.84,10.24,4.24,1,5.89,54.8,SLA Breach,Breach,0,
DEL12227,ekart,ev van,same day,west,stormy,134.6,4.43,786.29,5,3,40,0.8,4.21,4.58,0,0,5.84,177.49,On Time,On Time,0,
DEL12228,blue dart,ev van,same day,east,clear,66.5,38,546.5,5,5,40,1,1.66,2.17,0,0,8.22,14.38,On Time,On Time,0,
DEL12229,ecom express,truck,two day,south,foggy,40.3,19.66,260.48,16,4,38,0.65,1.63,3.92,0,0,6.46,13.25,On Time,On Time,0,
DEL12230,shadowfax,ev bike,express,south,stormy,203.1,13.55,1106.15,10,2,30,0.8,8.46,10.59,0.59,1,5.45,81.63,Operational Variance,Breach,0,
DEL12231,dhl,ev van,same day,east,clear,270.2,38.65,1566.95,6,3,40,1,6.76,9.06,3.06,1,5.8,40.54,SLA Breach,Breach,0,
DEL12232,delhivery,scooter,express,north,clear,77.4,8.58,462.74,9,3,40,1,1.94,2.52,0,0,5.98,53.93,On Time,On Time,0,
DEL12233,xpressbees,van,express,central,stormy,184.8,46.83,1114.49,10,3,45,0.8,5.13,8.05,0,0,6.03,23.8,On Time,On Time,0,
DEL12234,fedex,bike,express,central,foggy,49.2,12.3,332.9,8,2,35,0.65,2.16,5.06,0,0,6.77,27.07,On Time,On Time,0,
DEL12235,dhl,truck,standard,north,clear,73.2,23.67,437.01,17,5,38,1,1.93,2.67,0,0,5.97,18.46,On Time,On Time,0,
DEL12236,xpressbees,ev van,two day,east,clear,55.8,15.56,325.68,17,3,40,1,1.4,1.74,0,0,5.84,20.93,On Time,On Time,0,
DEL12237,blue dart,bike,express,south,foggy,163.1,31.31,959.43,10,3,35,0.65,7.17,11.23,1.23,1,5.88,30.64,SLA Risk,Breach,0,
DEL12238,fedex,ev bike,same day,south,cold,13.7,45.56,305.18,4,5,30,0.8,0.57,0.93,0,0,22.28,6.7,On Time,On Time,1,
DEL12239,amazon logistics,van,standard,south,rainy,140.1,15.13,745.89,17,4,45,0.75,4.15,6.17,0,0,5.32,49.3,On Time,On Time,0,
DEL12240,fedex,ev van,same day,east,foggy,270.4,13.21,1491.63,6,2,40,0.65,10.4,14.58,8.58,1,5.52,112.92,SLA Breach,Breach,0,
DEL12241,delhivery,truck,standard,central,clear,42.8,27.43,296.29,16,5,38,1,1.13,1.91,0,0,6.92,10.8,On Time,On Time,0,
DEL12242,ekart,van,same day,west,foggy,177.6,11.58,1022.74,6,5,45,0.65,6.07,11.03,5.03,1,5.76,88.32,SLA Breach,Breach,0,
DEL12243,delhivery,bike,express,central,clear,13.5,1.46,121.88,8,3,35,1,0.39,0.55,0,0,9.03,83.48,On Time,On Time,1,
DEL12244,fedex,truck,standard,south,rainy,165.6,39.46,946.38,18,3,38,0.75,5.81,9.53,0,0,5.71,23.98,On Time,On Time,0,
DEL12245,dhl,ev van,express,central,stormy,238.1,36.89,1351.17,10,2,40,0.8,7.44,10.17,0.17,1,5.67,36.63,Operational Variance,Breach,0,
DEL12246,blue dart,bike,standard,east,foggy,59.2,36.54,405.62,17,4,35,0.65,2.6,4.76,0,0,6.85,11.1,On Time,On Time,0,
DEL12247,xpressbees,bike,standard,south,rainy,115.5,32.04,673.62,17,5,35,0.75,4.4,6.73,0,0,5.83,21.02,On Time,On Time,0,
DEL12248,blue dart,ev van,two day,north,clear,125.5,44.37,760.61,17,5,40,1,3.14,3.8,0,0,6.06,17.14,On Time,On Time,0,
DEL12249,dhl,scooter,two day,central,rainy,258.9,29.26,1382.28,18,5,40,0.75,8.63,12.79,0,0,5.34,47.24,On Time,On Time,0,
DEL12250,ecom express,truck,two day,north,hot,13.7,30.6,160.3,16,4,38,0.8,0.45,1.24,0,0,11.7,5.24,On Time,On Time,1,
DEL12251,delhivery,truck,standard,east,rainy,95.8,40.13,599.39,17,4,38,0.75,3.36,4.96,0,0,6.26,14.94,On Time,On Time,0,
DEL12252,ekart,van,same day,central,rainy,30.1,43.25,380.25,4,3,45,0.75,0.89,2.47,0,0,12.63,8.79,On Time,On Time,1,
DEL12253,ekart,van,same day,west,clear,198.1,41.92,1216.26,6,3,45,1,4.4,6.62,0.62,1,6.14,29.01,Operational Variance,Breach,0,
DEL12254,fedex,ev bike,express,north,stormy,154.4,33.82,923.46,10,2,30,0.8,6.43,8.47,0,0,5.98,27.31,On Time,On Time,0,
DEL12255,ekart,scooter,same day,central,clear,160.5,6.69,922.57,6,4,40,1,4.01,6.92,0.92,1,5.75,137.9,Operational Variance,Breach,0,
DEL12256,ecom express,scooter,express,east,rainy,53.3,20.53,378.09,9,2,40,0.75,1.78,4.11,0,0,7.09,18.42,On Time,On Time,0,
DEL12257,delhivery,ev van,two day,south,foggy,111.8,22.63,626.89,17,4,40,0.65,4.3,7.15,0,0,5.61,27.7,On Time,On Time,0,
DEL12258,ecom express,bike,standard,south,stormy,262.4,32.83,1410.49,18,4,35,0.8,9.37,11.75,0,0,5.38,42.96,On Time,On Time,0,
DEL12259,fedex,scooter,express,central,hot,185.8,35.49,1085.47,10,2,40,0.8,5.81,8.12,0,0,5.84,30.59,On Time,On Time,0,
DEL12260,delhivery,ev bike,two day,east,hot,258.6,28.33,1377.99,18,5,30,0.8,10.78,13.16,0,0,5.33,48.64,On Time,On Time,0,
DEL12261,blue dart,truck,standard,south,clear,189.5,3.58,958.24,18,4,38,1,4.99,7.2,0,0,5.06,267.66,On Time,On Time,0,
DEL12262,delhivery,scooter,two day,south,stormy,172.7,7.63,886.39,18,4,40,0.8,5.4,8.3,0,0,5.13,116.17,On Time,On Time,0,
DEL12263,ekart,bike,same day,central,rainy,269.7,2.48,1455.94,6,2,35,0.75,10.27,14.45,8.45,1,5.4,587.07,SLA Breach,Breach,0,
DEL12264,ekart,van,two day,south,stormy,150.8,45.65,890.95,18,5,45,0.8,4.19,6.95,0,0,5.91,19.52,On Time,On Time,0,
DEL12265,shadowfax,bike,same day,east,cold,215.7,6.5,1198,6,3,35,0.8,7.7,10.28,4.28,1,5.55,184.31,SLA Breach,Breach,0,
DEL12266,ekart,truck,two day,north,clear,36.6,21.19,246.57,16,4,38,1,0.96,1.7,0,0,6.74,11.64,On Time,On Time,0,
DEL12267,xpressbees,van,two day,south,cold,56.2,6.59,300.77,17,5,45,0.8,1.56,2.55,0,0,5.35,45.64,On Time,On Time,0,
DEL12268,ekart,ev van,two day,west,cold,137,21.2,748.6,17,5,40,0.8,4.28,4.93,0,0,5.46,35.31,On Time,On Time,0,
DEL12269,ekart,ev bike,standard,west,cold,103.7,1.29,522.37,17,5,30,0.8,4.32,5.18,0,0,5.04,404.94,On Time,On Time,0,
DEL12270,ekart,van,two day,central,clear,70.8,27.17,435.51,17,4,45,1,1.57,1.62,0,0,6.15,16.03,On Time,On Time,0,
DEL12271,ekart,truck,express,north,stormy,99.6,31.09,641.27,9,3,38,0.8,3.28,3.6,0,0,6.44,20.63,On Time,On Time,0,
DEL12272,amazon logistics,ev bike,two day,east,rainy,205.4,36.96,1137.88,18,4,30,0.75,9.13,13.21,0,0,5.54,30.79,On Time,On Time,0,
DEL12273,ekart,scooter,standard,north,clear,193,0.67,966.29,18,5,40,1,4.83,7.18,0,0,5.01,1442.22,On Time,On Time,0,
DEL12274,ekart,truck,standard,west,clear,36,47.04,321.12,16,4,38,1,0.95,1.71,0,0,8.92,6.83,On Time,On Time,1,
DEL12275,ecom express,bike,same day,north,clear,295.5,16.38,1626.64,6,4,35,1,8.44,11.21,5.21,1,5.5,99.31,SLA Breach,Breach,0,
DEL12276,shadowfax,ev van,standard,north,foggy,210.1,0.67,1052.48,18,5,40,0.65,8.08,12.95,0,0,5.01,1570.87,On Time,On Time,0,
DEL12277,blue dart,ev van,express,central,rainy,67.8,33.97,490.91,9,3,40,0.75,2.26,4.6,0,0,7.24,14.45,On Time,On Time,0,
DEL12278,amazon logistics,ev van,express,north,clear,27,40.41,306.23,8,3,40,1,0.68,0.76,0,0,11.34,7.58,On Time,On Time,1,
DEL12279,blue dart,scooter,standard,central,foggy,266.8,23.28,1403.84,18,4,40,0.65,10.26,14.32,0,0,5.26,60.3,On Time,On Time,0,
DEL12280,blue dart,ev bike,same day,west,foggy,109.5,39.88,767.14,5,3,30,0.65,5.62,8.24,3.24,1,7.01,19.24,SLA Breach,Breach,0,
DEL12281,fedex,truck,same day,east,foggy,69.8,1.49,453.47,5,4,38,0.65,2.83,5.05,0.05,1,6.5,304.34,Operational Variance,Breach,0,
DEL12282,xpressbees,ev van,same day,north,stormy,85.3,9.82,555.96,5,4,40,0.8,2.67,3.4,0,0,6.52,56.62,On Time,On Time,0,
DEL12283,blue dart,bike,express,south,rainy,81.2,23.05,525.15,9,2,35,0.75,3.09,4.85,0,0,6.47,22.78,On Time,On Time,0,
DEL12284,xpressbees,van,standard,south,rainy,233,23.16,1234.48,18,4,45,0.75,6.9,10.66,0,0,5.3,53.3,On Time,On Time,0,
DEL12285,blue dart,bike,standard,south,rainy,193.7,34.66,1072.48,18,3,35,0.75,7.38,11.56,0,0,5.54,30.94,On Time,On Time,0,
DEL12286,amazon logistics,ev van,express,south,rainy,104.7,23.38,643.64,9,3,40,0.75,3.49,5.35,0,0,6.15,27.53,On Time,On Time,0,
DEL12287,delhivery,scooter,standard,north,cold,99.8,48.85,645.55,17,3,40,0.8,3.12,3.61,0,0,6.47,13.21,On Time,On Time,0,
DEL12288,fedex,bike,same day,south,stormy,287.1,17.04,1586.62,6,2,35,0.8,10.25,13.23,7.23,1,5.53,93.11,SLA Breach,Breach,0,
DEL12289,shadowfax,bike,two day,north,clear,193.6,2.86,976.58,18,5,35,1,5.53,7.8,0,0,5.04,341.46,On Time,On Time,0,
DEL12290,ekart,ev van,express,central,rainy,217.5,38.69,1253.57,10,2,40,0.75,7.25,11.01,1.01,1,5.76,32.4,SLA Risk,Breach,0,
DEL12291,shadowfax,truck,same day,central,clear,90.1,25.61,627.33,5,5,38,1,2.37,3.2,0,0,6.96,24.5,On Time,On Time,0,
DEL12292,xpressbees,bike,two day,south,cold,297.1,17.97,1539.41,18,5,35,0.8,10.61,13.56,0,0,5.18,85.67,On Time,On Time,0,
